country,lifeExp,gdp,bmi,alc,edu,adultMort,incomeComp,totExp
Switzerland,81.1,54797.54663,53.2,10.15,15.2,66.0,0.899,1.86
Switzerland,81.0,53255.97631,52.8,10.55,15.1,69.0,0.895,1.96
Switzerland,85.0,4796.56497,52.3,10.82,15.0,72.0,0.889,1.93
Switzerland,84.0,41336.72192,51.8,10.85,15.2,74.0,0.89,1.61
Switzerland,82.0,38538.64447,51.3,11.12,15.2,75.0,0.888,1.28
Switzerland,79.7,37813.23426,5.8,11.26,15.1,78.0,0.879,9.91
SyrianArabRepublic,64.5,,57.1,,9.0,293.0,0.553,
SyrianArabRepublic,64.4,,56.2,0.01,9.0,294.0,0.575,3.25
SyrianArabRepublic,63.6,,55.2,0.01,13.0,37.0,0.635,3.25
SyrianArabRepublic,62.8,,54.2,0.01,12.5,32.0,0.645,3.25
SyrianArabRepublic,71.7,,53.2,0.76,12.0,163.0,0.646,3.23
SyrianArabRepublic,73.7,,52.3,0.78,11.7,127.0,0.65,3.28
SyrianArabRepublic,73.8,,51.3,0.81,11.8,124.0,0.648,3.55
SyrianArabRepublic,73.8,,5.4,0.8,11.6,122.0,0.651,3.4
SyrianArabRepublic,73.8,258.3529,49.4,0.83,11.5,121.0,0.644,3.72
SyrianArabRepublic,73.7,1762.24617,48.5,0.97,11.4,123.0,0.636,3.78
SyrianArabRepublic,73.5,1577.457182,47.6,0.92,11.0,127.0,0.624,4.11
SyrianArabRepublic,73.2,148.852738,46.8,0.93,10.6,131.0,0.61,4.48
SyrianArabRepublic,73.0,1253.39143,46.0,1.29,10.3,134.0,0.599,5.12
SyrianArabRepublic,72.8,1263.13455,45.3,1.25,10.2,135.0,0.596,4.94
SyrianArabRepublic,72.7,1258.421953,44.6,1.29,10.1,135.0,0.589,4.92
SyrianArabRepublic,72.6,1177.629268,43.9,1.41,10.0,136.0,0.588,4.92
Tajikistan,69.7,918.6771543,4.7,,11.3,161.0,0.625,
Tajikistan,69.6,114.45919,39.9,0.01,11.3,162.0,0.622,6.88
Tajikistan,69.3,14.214412,39.0,0.01,11.2,163.0,0.617,6.75
Tajikistan,68.8,954.725253,38.2,0.01,11.1,164.0,0.613,6.39
Tajikistan,68.1,834.5412953,37.4,0.32,11.1,166.0,0.608,5.98
Tajikistan,67.3,738.3475227,36.6,0.32,11.1,171.0,0.603,6.4
Tajikistan,66.7,666.3458569,35.9,0.3,11.1,174.0,0.601,5.93
Tajikistan,66.4,76.914128,35.3,0.32,10.8,178.0,0.592,5.58
Tajikistan,66.1,52.35956,34.7,0.35,10.9,181.0,0.586,5.35
Tajikistan,65.9,44.2872665,34.1,0.38,10.7,183.0,0.579,5.7
Tajikistan,65.5,337.359236,33.5,0.37,10.6,194.0,0.572,5.89
Tajikistan,65.9,39.281834,33.0,0.38,10.5,177.0,0.563,5.7
Tajikistan,65.2,236.314438,32.5,0.36,10.1,182.0,0.553,4.46
Tajikistan,64.3,189.3878519,32.1,0.6,9.8,193.0,0.543,4.48
Tajikistan,64.0,17.8159721,31.6,0.86,9.7,194.0,0.535,4.59
Tajikistan,63.7,138.436633,31.3,0.37,9.6,198.0,0.529,4.64
Thailand,74.9,5814.863134,33.6,,13.6,148.0,0.738,
Thailand,74.6,5941.8471,32.4,6.41,13.6,152.0,0.737,4.12
Thailand,74.5,6171.262444,31.3,6.5,13.6,153.0,0.733,4.0
Thailand,74.3,5859.915622,3.1,6.56,13.7,154.0,0.729,4.17
Thailand,74.1,5491.159981,29.0,6.07,13.3,155.0,0.72,4.12
Thailand,73.9,575.32176,27.9,5.95,13.1,158.0,0.711,3.81
Thailand,73.7,4212.5492,26.8,5.88,13.0,16.0,0.706,4.11
Thailand,73.5,4378.68746,25.7,5.92,12.9,162.0,0.7,3.92
Thailand,73.3,3972.26475,24.6,6.2,12.3,165.0,0.687,3.56
Thailand,73.0,3368.952576,23.6,6.18,12.4,168.0,0.686,3.49
Thailand,72.5,2893.651356,22.6,6.26,12.0,177.0,0.682,3.55
Thailand,71.6,2659.83918,21.7,6.17,11.9,189.0,0.674,3.51
Thailand,71.7,2358.93629,2.9,6.14,11.8,189.0,0.666,3.58
Thailand,71.4,296.54617,2.2,5.93,11.5,192.0,0.657,3.7
Thailand,71.2,1893.145377,19.4,5.92,11.2,194.0,0.649,3.32
Thailand,71.1,27.564826,18.7,5.88,10.9,194.0,0.64,3.4
TheformerYugoslavrepublicofMacedonia,75.7,,6.3,,12.9,12.0,0.746,
TheformerYugoslavrepublicofMacedonia,75.5,,59.7,1.13,12.9,12.0,0.743,6.48
TheformerYugoslavrepublicofMacedonia,75.3,,59.1,1.03,12.9,14.0,0.741,6.7
TheformerYugoslavrepublicofMacedonia,75.1,,58.5,1.23,12.9,15.0,0.739,6.76
TheformerYugoslavrepublicofMacedonia,74.9,,57.9,1.16,12.9,17.0,0.735,6.61
TheformerYugoslavrepublicofMacedonia,74.7,,57.4,1.47,13.0,18.0,0.732,6.83
TheformerYugoslavrepublicofMacedonia,74.4,,56.9,1.77,13.0,111.0,0.73,6.74
TheformerYugoslavrepublicofMacedonia,74.2,,56.4,1.72,12.2,111.0,0.714,6.85
TheformerYugoslavrepublicofMacedonia,73.5,,55.9,1.75,12.2,12.0,0.709,6.9
TheformerYugoslavrepublicofMacedonia,73.7,,55.4,1.74,12.1,122.0,0.703,7.61
TheformerYugoslavrepublicofMacedonia,73.6,,54.9,1.75,11.9,12.0,0.0,7.95
TheformerYugoslavrepublicofMacedonia,73.5,,54.5,2.07,11.9,12.0,0.0,8.64
TheformerYugoslavrepublicofMacedonia,73.2,,54.1,2.4,11.9,126.0,0.0,9.17
TheformerYugoslavrepublicofMacedonia,72.8,,53.6,2.53,11.9,128.0,0.0,9.1
TheformerYugoslavrepublicofMacedonia,73.1,,53.2,3.27,11.8,126.0,0.0,8.18
TheformerYugoslavrepublicofMacedonia,72.6,,52.7,2.86,11.7,125.0,0.0,8.52
Timor-Leste,68.3,1161.76935,17.4,,12.5,152.0,0.603,
Timor-Leste,68.0,1153.51578,17.0,0.01,12.5,155.0,0.612,1.48
Timor-Leste,67.7,117.765674,16.6,0.01,12.5,158.0,0.62,1.29
Timor-Leste,67.4,1117.77724,16.2,0.01,12.5,159.0,0.618,1.1
Timor-Leste,67.2,114.56179,15.8,0.5,12.5,161.0,0.607,0.76
Timor-Leste,66.9,849.8626972,15.5,0.1,12.4,163.0,0.599,0.92
Timor-Leste,66.6,757.3114436,15.1,0.09,12.1,165.0,0.599,1.2
Timor-Leste,66.2,643.71911,14.7,0.06,11.7,168.0,0.566,0.74
Timor-Leste,65.8,524.8959363,14.2,0.05,11.3,173.0,0.541,0.37
Timor-Leste,64.9,441.53226,13.9,0.04,11.0,186.0,0.511,0.65
Timor-Leste,63.7,478.331859,13.5,0.36,10.6,26.0,0.492,1.5
Timor-Leste,62.3,467.5438297,13.2,0.38,10.2,229.0,0.484,1.31
Timor-Leste,61.0,471.4565823,12.9,0.44,9.8,25.0,0.485,2.48
Timor-Leste,62.0,48.61552,12.6,0.48,9.8,261.0,0.475,3.89
Timor-Leste,59.4,56.4249869,12.3,0.5,9.8,269.0,0.47,3.75
Timor-Leste,58.7,422.28633,11.9,0.5,0.0,276.0,0.0,3.26
Togo,59.9,551.138346,24.3,,12.0,287.0,0.484,
Togo,59.7,62.1318489,23.7,0.01,12.0,285.0,0.475,5.25
Togo,59.4,579.43485,23.1,0.01,12.0,287.0,0.47,5.12
Togo,58.9,563.6894247,22.6,0.01,12.0,294.0,0.464,5.11
Togo,58.3,562.3393592,22.0,1.44,11.5,34.0,0.457,5.21
Togo,57.4,487.9238913,21.4,1.21,11.0,323.0,0.449,5.37
Togo,56.7,499.6468713,2.9,1.24,10.6,336.0,0.442,6.64
Togo,56.2,513.391914,2.4,1.33,10.1,344.0,0.441,5.73
Togo,55.9,42.764743,19.8,1.37,10.6,344.0,0.443,5.55
Togo,55.7,377.33629,19.3,1.37,10.2,345.0,0.436,5.56
Togo,55.0,372.1721837,18.9,1.14,10.1,357.0,0.435,5.17
Togo,54.9,349.9937253,18.4,1.01,10.0,355.0,0.432,5.6
Togo,54.7,31.437144,17.9,1.02,9.9,355.0,0.428,5.0
Togo,54.7,28.832123,17.5,1.0,9.7,351.0,0.428,4.7
Togo,54.6,26.6394652,17.1,0.95,9.4,345.0,0.426,4.29
Togo,54.6,26.3932935,16.6,1.1,9.3,339.0,0.425,4.35
Tonga,73.5,493.775387,75.2,,14.3,133.0,0.718,
Tonga,73.3,4192.349758,74.8,0.01,14.3,135.0,0.716,5.18
Tonga,73.2,4266.557174,74.3,0.01,14.3,137.0,0.718,4.98
Tonga,73.0,451.542462,73.8,0.01,14.4,138.0,0.717,4.51
Tonga,72.9,445.18866,73.3,0.96,14.4,14.0,0.712,4.6
Tonga,72.8,3547.59975,72.7,1.24,14.4,142.0,0.707,4.59
Tonga,72.5,37.846563,72.1,1.08,14.5,147.0,0.703,4.67
Tonga,72.6,3392.64743,71.5,1.1,14.5,145.0,0.698,5.13
Tonga,72.5,2932.315883,7.8,2.05,14.5,146.0,0.698,5.82
Tonga,72.4,2892.522663,7.1,1.79,14.6,148.0,0.695,5.61
Tonga,72.3,2594.74999,69.4,1.57,14.6,15.0,0.694,6.52
Tonga,72.2,2284.37858,68.6,1.8,14.6,151.0,0.693,4.87
Tonga,72.0,229.714718,67.8,1.79,13.7,153.0,0.683,5.9
Tonga,71.9,1842.44421,67.0,1.51,13.5,155.0,0.679,5.3
Tonga,71.8,1837.977391,66.2,1.35,13.2,157.0,0.674,5.66
Tonga,71.6,263.27236,65.5,1.24,13.7,158.0,0.676,4.75
TrinidadandTobago,71.2,17321.83373,47.1,,12.7,17.0,0.779,
TrinidadandTobago,71.1,19325.24283,46.0,6.94,12.7,171.0,0.778,5.93
TrinidadandTobago,71.0,1967.83283,45.0,6.71,12.7,172.0,0.773,5.98
TrinidadandTobago,78.0,19152.531,44.0,6.7,12.6,174.0,0.772,5.78
TrinidadandTobago,76.0,1953.9767,43.0,6.5,12.6,176.0,0.774,5.6
TrinidadandTobago,74.0,16683.94578,42.0,6.5,12.5,179.0,0.772,5.29
TrinidadandTobago,71.0,1458.8796,41.1,6.37,12.5,183.0,0.773,6.47
TrinidadandTobago,69.9,21188.11857,4.2,6.41,12.4,185.0,0.767,4.4
TrinidadandTobago,69.7,1653.1844,39.3,6.37,12.4,187.0,0.76,4.82
TrinidadandTobago,69.6,1495.96337,38.4,6.35,12.3,188.0,0.751,4.49
TrinidadandTobago,69.5,12323.1275,37.6,6.12,12.3,189.0,0.745,5.31
TrinidadandTobago,69.4,129.51914,36.8,5.82,12.2,19.0,0.736,5.22
TrinidadandTobago,69.3,884.518666,36.0,5.53,12.0,191.0,0.729,5.13
TrinidadandTobago,69.2,749.626612,35.2,5.12,11.9,192.0,0.721,5.0
TrinidadandTobago,69.1,6935.721451,34.4,4.55,11.8,194.0,0.715,4.4
TrinidadandTobago,69.1,643.947262,33.6,4.68,11.7,197.0,0.709,4.17
Tunisia,75.3,3828.91589,61.2,,14.6,1.0,0.723,
Tunisia,75.1,4271.68172,6.2,1.39,14.7,12.0,0.722,7.0
Tunisia,74.9,4199.47253,59.3,1.29,14.7,13.0,0.72,7.26
Tunisia,74.9,4137.55421,58.3,1.3,14.6,13.0,0.717,7.18
Tunisia,74.8,4256.91279,57.4,1.29,14.5,13.0,0.714,7.15
Tunisia,74.8,414.15177,56.5,1.28,14.4,12.0,0.71,6.54
Tunisia,74.7,4129.977335,55.6,1.4,14.4,12.0,0.706,6.18
Tunisia,74.7,431.9326,54.7,1.37,14.3,12.0,0.701,5.63
Tunisia,74.6,3778.184171,53.9,1.24,14.3,12.0,0.695,5.64
Tunisia,74.4,3371.71231,53.1,1.46,14.2,12.0,0.689,5.64
Tunisia,74.2,3194.562243,52.2,1.37,13.9,14.0,0.683,5.57
Tunisia,74.0,3112.83529,51.4,1.36,13.6,15.0,0.673,5.63
Tunisia,73.7,2761.969249,5.6,1.34,13.5,17.0,0.667,5.36
Tunisia,73.5,2346.5937,49.7,1.17,13.3,19.0,0.662,5.32
Tunisia,73.2,2254.933126,48.9,1.19,13.1,11.0,0.654,5.29
Tunisia,72.9,2213.91488,48.1,1.21,12.8,112.0,0.646,5.4
Turkey,75.8,1979.52569,66.1,,14.5,16.0,0.764,
Turkey,75.5,12127.22522,65.3,1.45,14.5,17.0,0.759,5.41
Turkey,75.2,12542.93565,64.5,1.41,14.4,19.0,0.754,5.38
Turkey,74.8,1172.3843,63.7,1.54,14.3,112.0,0.75,5.24
Turkey,74.5,11341.13395,62.8,1.53,13.8,114.0,0.737,5.29
Turkey,74.2,1672.5693,61.9,1.49,13.0,116.0,0.715,5.61
Turkey,73.9,936.499911,61.1,1.4,12.5,118.0,0.709,6.8
Turkey,73.5,185.68975,6.2,1.39,12.5,121.0,0.705,6.7
Turkey,73.2,979.49246,59.3,1.26,12.3,124.0,0.697,6.4
Turkey,72.8,834.869161,58.5,1.29,11.9,126.0,0.687,5.81
Turkey,72.4,7384.354661,57.6,1.29,11.9,129.0,0.681,5.45
Turkey,72.0,64.72953,56.8,1.35,12.0,132.0,0.675,5.37
Turkey,71.6,4718.51291,55.9,1.42,11.9,135.0,0.668,5.34
Turkey,71.2,366.57,55.1,1.47,11.5,138.0,0.658,5.36
Turkey,78.0,3119.63716,54.3,1.49,11.1,14.0,0.653,5.16
Turkey,74.0,4316.553895,53.5,1.54,10.7,143.0,0.641,4.95
Turkmenistan,66.3,6432.668768,48.6,,10.8,215.0,0.688,
Turkmenistan,66.0,7962.365824,47.7,2.9,10.8,217.0,0.683,2.7
Turkmenistan,65.4,734.42525,46.7,2.93,10.7,228.0,0.678,2.12
Turkmenistan,65.6,6675.262954,45.9,2.75,10.7,22.0,0.672,1.96
Turkmenistan,65.6,5649.978486,45.0,2.55,10.6,217.0,0.665,1.98
Turkmenistan,65.8,4439.23,44.2,2.48,10.6,211.0,0.0,1.99
Turkmenistan,65.6,436.459223,43.4,2.35,10.5,215.0,0.0,1.88
Turkmenistan,64.5,394.467675,42.7,2.4,10.5,235.0,0.0,1.93
Turkmenistan,64.1,26.371428,42.0,2.58,10.4,241.0,0.0,2.16
Turkmenistan,63.7,2136.66815,41.3,2.71,10.4,245.0,0.0,2.9
Turkmenistan,63.3,174.51475,4.7,2.85,10.3,248.0,0.0,3.51
Turkmenistan,63.5,1453.917166,4.0,2.86,10.3,238.0,0.0,4.3
Turkmenistan,63.4,1283.885977,39.4,2.88,10.3,231.0,0.0,3.85
Turkmenistan,63.3,967.917468,38.7,2.33,10.2,229.0,0.0,3.34
Turkmenistan,64.0,774.4763388,38.1,2.35,10.2,221.0,0.0,3.87
Turkmenistan,63.8,643.17518,37.5,2.9,0.0,224.0,0.0,3.94
Tuvalu,,3542.13589,79.3,0.01,0.0,,,16.61
Uganda,62.3,693.8963829,18.5,,10.0,291.0,0.488,
Uganda,61.5,719.172669,18.1,0.01,10.0,38.0,0.483,7.22
Uganda,67.0,662.492293,17.6,0.01,10.0,325.0,0.478,7.47
Uganda,60.0,647.74741,17.2,0.01,10.0,339.0,0.477,7.58
Uganda,59.3,584.3962137,16.7,10.22,10.7,347.0,0.477,9.9
Uganda,58.4,594.9972557,16.3,10.03,10.9,362.0,0.473,11.2
Uganda,57.5,647.17732,15.9,9.63,10.8,378.0,0.464,8.43
Uganda,56.3,449.6928183,15.6,9.79,10.6,41.0,0.453,9.1
Uganda,55.5,41.858631,15.2,9.65,10.3,41.0,0.442,9.76
Uganda,54.9,336.4593923,14.8,9.81,10.6,41.0,0.434,9.86
Uganda,53.2,315.788227,14.5,10.09,10.9,446.0,0.429,9.36
Uganda,51.3,288.236949,14.2,9.89,11.6,485.0,0.427,8.9
Uganda,51.0,237.9995917,13.9,10.16,11.5,53.0,0.418,7.54
Uganda,48.8,24.2423229,13.6,10.42,11.0,523.0,0.404,7.78
Uganda,47.7,234.984775,13.3,10.57,10.8,539.0,0.396,7.26
Uganda,46.6,257.63369,13.0,10.47,9.8,554.0,0.382,6.77
Ukraine,71.3,2124.662666,61.3,,15.3,195.0,0.748,
Ukraine,78.0,314.658296,6.7,8.06,15.2,23.0,0.746,7.1
Ukraine,71.0,429.71554,6.1,8.44,15.2,198.0,0.744,7.67
Ukraine,77.0,3855.42128,59.6,8.44,15.1,25.0,0.739,7.47
Ukraine,75.0,3569.75727,59.0,8.48,14.9,24.0,0.734,6.98
Ukraine,69.8,2965.142365,58.5,8.39,14.9,212.0,0.728,7.81
Ukraine,69.2,2545.48341,58.0,8.71,14.9,231.0,0.734,7.8
Ukraine,67.7,3891.37823,57.6,9.46,14.9,273.0,0.73,6.63
Ukraine,67.5,368.68998,57.2,8.86,14.8,277.0,0.723,6.36
Ukraine,67.7,233.18831,56.8,7.99,14.7,267.0,0.716,6.39
Ukraine,67.0,1828.717626,56.4,7.31,14.5,278.0,0.707,6.41
Ukraine,67.4,1367.352433,56.1,6.79,14.6,267.0,0.7,6.61
Ukraine,67.6,148.522488,55.7,5.92,14.3,256.0,0.691,6.93
Ukraine,67.6,879.475486,55.4,4.89,13.9,256.0,0.683,6.25
Ukraine,67.7,78.738243,55.1,4.31,13.2,253.0,0.673,5.66
Ukraine,67.5,635.789635,54.8,4.49,13.3,257.0,0.669,5.59
UnitedArabEmirates,77.1,3911.74689,64.2,,13.3,75.0,0.836,
UnitedArabEmirates,76.9,44449.7435,62.4,1.91,13.3,77.0,0.832,3.64
UnitedArabEmirates,76.7,4335.64268,6.5,1.82,13.3,78.0,0.829,3.49
UnitedArabEmirates,76.5,42112.23565,58.6,1.75,13.3,8.0,0.826,3.45
UnitedArabEmirates,76.3,4462.3129,57.1,1.73,13.3,81.0,0.824,3.7
UnitedArabEmirates,76.2,3549.14832,55.8,1.69,13.3,82.0,0.826,3.93
UnitedArabEmirates,76.0,3372.57517,55.1,1.73,13.2,84.0,0.831,4.5
UnitedArabEmirates,75.8,45758.9554,54.8,1.86,13.1,85.0,0.829,2.93
UnitedArabEmirates,75.6,42672.61323,55.1,1.69,12.9,87.0,0.826,2.57
UnitedArabEmirates,75.4,42372.22166,55.8,1.74,12.8,89.0,0.823,2.33
UnitedArabEmirates,75.3,39439.8197,56.6,1.79,12.6,92.0,0.818,2.32
UnitedArabEmirates,75.1,36161.1761,57.0,1.77,12.4,95.0,0.813,2.46
UnitedArabEmirates,74.9,3323.52318,56.8,1.74,12.3,98.0,0.808,2.65
UnitedArabEmirates,74.7,31311.35936,56.0,1.72,12.1,11.0,0.803,2.72
UnitedArabEmirates,74.5,3161.52935,55.0,1.67,12.0,14.0,0.798,2.48
UnitedArabEmirates,74.2,3371.26869,54.1,1.64,11.8,17.0,0.791,2.38
UnitedKingdomofGreatBritainandNorthernIreland,81.2,,66.6,10.66,,69.0,,
UnitedKingdomofGreatBritainandNorthernIreland,81.0,,66.0,10.37,,71.0,,9.12
UnitedKingdomofGreatBritainandNorthernIreland,87.0,,65.4,10.32,,72.0,,9.34
UnitedKingdomofGreatBritainandNorthernIreland,86.0,,64.8,10.42,,72.0,,9.41
UnitedKingdomofGreatBritainandNorthernIreland,86.0,,64.2,10.68,,74.0,,9.34
UnitedKingdomofGreatBritainandNorthernIreland,82.0,,63.6,10.88,,77.0,,9.51
UnitedKingdomofGreatBritainandNorthernIreland,81.0,,63.1,10.79,,78.0,,9.81
UnitedKingdomofGreatBritainandNorthernIreland,79.6,,62.5,11.47,,8.0,,8.85
UnitedKingdomofGreatBritainandNorthernIreland,79.5,,61.9,11.84,,8.0,,8.42
UnitedKingdomofGreatBritainandNorthernIreland,79.3,,61.3,11.61,,82.0,,8.36
UnitedKingdomofGreatBritainandNorthernIreland,79.0,,6.7,12.05,,82.0,,8.24
UnitedKingdomofGreatBritainandNorthernIreland,78.8,,6.1,12.22,,83.0,,7.98
UnitedKingdomofGreatBritainandNorthernIreland,78.3,,59.5,11.85,,86.0,,7.81
UnitedKingdomofGreatBritainandNorthernIreland,78.2,,58.8,11.44,,87.0,,7.57
UnitedKingdomofGreatBritainandNorthernIreland,78.0,,58.2,10.91,,88.0,,7.31
UnitedKingdomofGreatBritainandNorthernIreland,77.8,,57.5,10.59,,89.0,,6.94
UnitedRepublicofTanzania,61.8,,23.8,,,279.0,,
UnitedRepublicofTanzania,67.0,,23.2,0.01,,34.0,,5.58
UnitedRepublicofTanzania,59.7,,22.5,4.2,,323.0,,5.57
UnitedRepublicofTanzania,58.6,,21.9,3.98,,348.0,,5.72
UnitedRepublicofTanzania,58.3,,21.3,4.04,,348.0,,5.72
UnitedRepublicofTanzania,57.5,,2.7,4.19,,36.0,,5.3
UnitedRepublicofTanzania,56.9,,2.2,3.97,,368.0,,3.97
UnitedRepublicofTanzania,56.2,,19.6,3.44,,376.0,,4.21
UnitedRepublicofTanzania,54.5,,19.1,4.4,,411.0,,4.72
UnitedRepublicofTanzania,53.1,,18.6,4.07,,437.0,,6.86
UnitedRepublicofTanzania,52.2,,18.1,3.94,,449.0,,4.66
UnitedRepublicofTanzania,51.5,,17.7,3.81,,454.0,,4.1
UnitedRepublicofTanzania,58.0,,17.2,2.34,,459.0,,4.6
UnitedRepublicofTanzania,52.0,,16.8,3.37,,46.0,,3.59
UnitedRepublicofTanzania,49.6,,16.4,4.09,,46.0,,3.28
UnitedRepublicofTanzania,49.2,,16.0,3.89,,457.0,,2.64
UnitedStatesofAmerica,79.3,,69.6,,,13.0,,
UnitedStatesofAmerica,79.1,,69.1,8.82,,14.0,,17.14
UnitedStatesofAmerica,78.9,,68.6,8.82,,16.0,,16.9
UnitedStatesofAmerica,78.8,,68.0,8.82,,16.0,,17.2
UnitedStatesofAmerica,78.7,,67.5,8.67,,16.0,,17.6
UnitedStatesofAmerica,78.7,,66.9,8.55,,15.0,,17.2
UnitedStatesofAmerica,78.5,,66.3,8.71,,18.0,,17.0
UnitedStatesofAmerica,78.2,,65.7,8.74,,18.0,,16.2
UnitedStatesofAmerica,78.1,,65.1,8.74,,11.0,,15.57
UnitedStatesofAmerica,77.8,,64.4,8.63,,113.0,,15.27
UnitedStatesofAmerica,77.5,,63.8,8.52,,112.0,,15.15
UnitedStatesofAmerica,77.5,,63.1,8.48,,111.0,,15.14
UnitedStatesofAmerica,77.2,,62.4,8.4,,114.0,,15.6
UnitedStatesofAmerica,77.0,,61.7,8.33,,115.0,,14.55
UnitedStatesofAmerica,76.9,,6.9,8.25,,115.0,,13.73
UnitedStatesofAmerica,76.8,,6.1,8.21,,114.0,,13.7
Uruguay,77.0,15524.84247,64.0,,15.5,116.0,0.794,
Uruguay,76.8,16737.89827,63.4,6.03,15.5,117.0,0.791,8.58
Uruguay,76.8,16881.2568,62.9,5.82,15.5,117.0,0.788,8.68
Uruguay,76.5,1592.6819,62.3,5.77,15.5,118.0,0.784,8.74
Uruguay,77.0,14166.4998,61.8,5.97,15.5,111.0,0.78,8.55
Uruguay,76.3,11938.212,61.2,6.21,15.6,118.0,0.777,8.63
Uruguay,76.6,9415.17386,6.7,6.67,15.5,118.0,0.774,8.78
Uruguay,76.4,962.312164,6.1,6.76,15.7,119.0,0.77,8.17
Uruguay,75.4,79.69746,59.5,6.67,15.3,124.0,0.76,8.23
Uruguay,76.2,5877.87678,58.9,6.58,15.2,117.0,0.756,11.17
Uruguay,75.7,522.951116,58.3,6.35,15.5,123.0,0.753,11.15
Uruguay,75.4,4117.38853,57.7,5.66,15.5,122.0,0.75,11.59
Uruguay,75.4,3622.52284,57.0,5.11,15.0,121.0,0.747,6.52
Uruguay,75.4,488.768855,56.3,5.86,14.7,124.0,0.746,7.18
Uruguay,75.2,6281.37747,55.7,6.48,14.2,123.0,0.742,7.46
Uruguay,75.1,6871.897677,55.0,6.65,14.0,131.0,0.738,7.82
Uzbekistan,69.4,2137.576852,44.7,,12.1,184.0,0.697,
Uzbekistan,69.2,25.448414,43.9,0.01,12.1,184.0,0.69,5.84
Uzbekistan,69.1,197.551233,43.0,0.01,12.0,185.0,0.681,6.32
Uzbekistan,68.8,174.468298,42.2,0.01,12.0,184.0,0.673,6.49
Uzbekistan,68.5,1564.966945,41.4,2.83,12.0,183.0,0.664,5.65
Uzbekistan,68.3,1377.8214,4.7,2.73,11.9,183.0,0.657,5.34
Uzbekistan,68.0,1213.265328,4.0,2.56,11.8,183.0,0.651,6.31
Uzbekistan,67.9,182.28625,39.3,2.36,11.9,184.0,0.644,5.92
Uzbekistan,67.8,83.476942,38.7,2.15,11.8,184.0,0.631,5.81
Uzbekistan,67.6,654.2838373,38.1,1.96,11.8,185.0,0.626,5.49
Uzbekistan,67.3,546.776852,37.5,1.78,11.7,192.0,0.62,5.11
Uzbekistan,67.8,465.1198869,37.0,1.59,11.6,183.0,0.613,5.11
Uzbekistan,67.2,396.129969,36.4,1.54,11.3,183.0,0.607,5.17
Uzbekistan,67.1,383.3494997,35.9,1.47,11.0,186.0,0.6,5.44
Uzbekistan,67.4,456.734892,35.3,1.53,10.7,185.0,0.594,5.28
Uzbekistan,67.1,558.221144,34.8,1.6,10.6,189.0,0.0,5.29
Vanuatu,72.0,285.83414,53.3,,10.8,13.0,0.598,
Vanuatu,71.7,3148.36513,52.5,0.01,10.8,134.0,0.596,5.2
Vanuatu,71.6,3167.34356,51.7,0.01,10.8,135.0,0.591,3.92
Vanuatu,71.4,3158.58688,5.8,0.01,10.8,138.0,0.592,3.7
Vanuatu,71.2,3275.91684,49.9,0.85,10.8,141.0,0.591,3.85
Vanuatu,71.0,2965.82434,49.1,0.91,10.8,145.0,0.59,4.71
Vanuatu,78.0,2643.441423,48.2,0.83,10.7,149.0,0.589,3.9
Vanuatu,75.0,2697.961375,47.4,1.18,10.7,153.0,0.582,3.66
Vanuatu,73.0,2393.367265,46.6,1.01,10.7,157.0,0.579,3.67
Vanuatu,71.0,247.97823,45.7,1.0,10.6,161.0,0.572,3.96
Vanuatu,69.9,1886.433359,44.9,0.88,10.6,165.0,0.0,3.87
Vanuatu,69.6,1787.94723,44.1,0.85,10.7,169.0,0.0,4.12
Vanuatu,69.4,158.52724,43.3,1.2,10.4,173.0,0.0,4.2
Vanuatu,69.3,1353.934819,42.6,1.24,10.2,176.0,0.0,3.52
Vanuatu,69.1,1362.61731,41.9,0.91,10.1,179.0,0.0,3.37
Vanuatu,69.0,1469.849149,41.1,1.21,9.6,18.0,0.0,3.28
Venezuela(BolivarianRepublicof),74.1,,62.1,,14.3,157.0,0.769,
Venezuela(BolivarianRepublicof),73.9,,61.5,6.47,14.2,158.0,0.771,5.26
Venezuela(BolivarianRepublicof),73.8,,61.0,6.71,14.2,159.0,0.77,4.94
Venezuela(BolivarianRepublicof),73.7,,6.4,6.7,14.1,161.0,0.767,4.8
Venezuela(BolivarianRepublicof),73.8,,59.9,6.74,14.1,158.0,0.756,5.24
Venezuela(BolivarianRepublicof),73.7,,59.3,7.22,14.0,158.0,0.754,5.4
Venezuela(BolivarianRepublicof),73.6,,58.8,7.59,14.0,166.0,0.754,5.81
Venezuela(BolivarianRepublicof),73.2,,58.2,8.18,13.4,168.0,0.745,3.98
Venezuela(BolivarianRepublicof),73.4,,57.6,8.7,12.9,165.0,0.728,5.25
Venezuela(BolivarianRepublicof),73.6,,57.1,8.27,12.4,163.0,0.714,4.85
Venezuela(BolivarianRepublicof),73.6,,56.5,7.92,11.8,158.0,0.7,4.69
Venezuela(BolivarianRepublicof),73.3,,55.9,7.55,11.6,161.0,0.687,4.78
Venezuela(BolivarianRepublicof),72.4,,55.3,6.3,11.6,172.0,0.688,4.93
Venezuela(BolivarianRepublicof),73.1,,54.7,6.89,11.0,167.0,0.684,4.93
Venezuela(BolivarianRepublicof),72.5,,54.1,8.05,10.4,169.0,0.672,5.21
Venezuela(BolivarianRepublicof),72.5,,53.4,8.01,10.6,168.0,0.67,4.91
