no,who,Newbie,Age,Gender,Household Income,Sexual Preference,Country,Education Attainment,Major Occupation,Marital Status,Years on Internet
19282,id1076,0,33.0,Male,$30-39,Heterosexual,Illinois,College,Computer,Other,4-6 yr
19283,id83081,0,25.0,Male,$10-19,Heterosexual,Puerto Rico,College,Computer,Single,4-6 yr
19284,id81512,1,23.0,Male,$10-19,Heterosexual,Utah,Some College,Education,Married,6-12 mo
19285,id87474,0,66.0,Male,$30-39,Heterosexual,Australia,High School,Other,Married,1-3 yr
19286,id88137,0,26.0,Male,$10-19,Heterosexual,New York,Masters,Education,Single,Over 7 yr
19287,id77755,0,50.0,Male,,Heterosexual,New Mexico,Masters,Professional,Married,4-6 yr
19288,id78607,0,23.0,Male,$10-19,Heterosexual,Texas,College,Other,Other,4-6 yr
19289,id72449,0,30.0,Male,$40-49,Heterosexual,Maryland,Some College,Computer,Married,4-6 yr
19290,id78371,0,42.0,Male,$50-74,,New York,Some College,Computer,Single,1-3 yr
19291,id73016,1,38.0,Female,$40-49,Heterosexual,Mississippi,Some College,Management,Married,Under 6 mo
19292,id80911,0,31.0,Male,Over $100,Heterosexual,Texas,College,Computer,Single,1-3 yr
19293,id81235,0,43.0,Male,$75-99,Bisexual,Georgia,Some College,Education,Married,4-6 yr
19294,id76486,0,24.0,Male,Under $10,Heterosexual,Florida,College,Education,Single,1-3 yr
19295,id84912,0,28.0,Male,$50-74,Heterosexual,Kentucky,Some College,Computer,Single,4-6 yr
19296,id87691,0,16.0,Female,Under $10,Heterosexual,Oregon,Grammar,Education,Single,1-3 yr
19297,id88480,0,30.0,Male,$40-49,Heterosexual,Pennsylvania,Professional,Management,Married,1-3 yr
19298,id77458,0,54.0,Female,$10-19,Heterosexual,California,Masters,Education,Divorced,1-3 yr
19299,id79419,0,25.0,Male,$50-74,Heterosexual,Massachusetts,College,Computer,Single,4-6 yr
19300,id78373,0,26.0,Female,$10-19,Heterosexual,California,Some College,Education,Single,1-3 yr
19301,id73145,1,39.0,Female,$30-39,Heterosexual,Maine,Some College,Management,Married,Under 6 mo
19302,id90089,0,68.0,Male,$50-74,Heterosexual,Michigan,College,Other,Married,Over 7 yr
19303,id13764,0,35.0,Male,,,Arkansas,Masters,Computer,Single,4-6 yr
19304,id81561,0,26.0,Male,$50-74,Heterosexual,California,Some College,Computer,Single,Over 7 yr
19305,id10676,0,42.0,Female,,Heterosexual,Illinois,Masters,Computer,Married,1-3 yr
19306,id81535,0,16.0,Male,,Heterosexual,Alberta,High School,Education,Single,1-3 yr
19307,id85243,1,55.0,Female,,,California,College,Professional,Single,Under 6 mo
19308,id84294,1,23.0,Female,$10-19,Heterosexual,Singapore,Other,Management,Single,Under 6 mo
19309,id81866,0,49.0,Female,$50-74,Heterosexual,Canada & Mexico,College,Professional,Married,1-3 yr
19310,id80133,0,53.0,Male,$75-99,Heterosexual,Connecticut,Professional,Computer,Divorced,1-3 yr
19311,id84802,0,24.0,Male,$20-29,Heterosexual,Georgia,Some College,Computer,Single,1-3 yr
19312,id89700,0,27.0,Male,$30-39,,Massachusetts,Masters,Education,Single,4-6 yr
19313,id90106,0,50.0,Female,$20-29,Heterosexual,Oklahoma,Masters,Education,Married,1-3 yr
19314,id77623,0,39.0,Male,,Heterosexual,Nebraska,College,Computer,Married,1-3 yr
19315,id80412,1,49.0,Female,$50-74,Heterosexual,North Carolina,College,Education,Married,Under 6 mo
19316,id89837,0,35.0,Male,,Heterosexual,Texas,Some College,Other,Married,4-6 yr
19317,id85599,1,22.0,Female,,Heterosexual,United Kingdom,Masters,Education,Married,6-12 mo
19318,id73179,1,13.0,Female,Over $100,Heterosexual,Illinois,Other,Education,Single,6-12 mo
19319,id76293,0,41.0,Male,$50-74,Heterosexual,California,Masters,Computer,Married,4-6 yr
19320,id78101,0,26.0,Male,$20-29,Bisexual,Washington,Some College,Education,Other,1-3 yr
19321,id82475,0,30.0,Male,Over $100,Heterosexual,New Jersey,Masters,Management,Married,1-3 yr
19322,id83301,0,26.0,Male,$30-39,Heterosexual,New Jersey,Masters,Computer,Single,Over 7 yr
19323,id89464,0,26.0,Female,$30-39,Heterosexual,Wisconsin,College,Computer,Married,4-6 yr
19324,id88550,0,17.0,Male,,na,New Jersey,Grammar,Education,Single,1-3 yr
19325,id90257,0,50.0,Male,$50-74,Heterosexual,Arizona,College,Professional,Married,Over 7 yr
19326,id81180,1,46.0,Male,$30-39,Heterosexual,Michigan,Some College,Management,Divorced,Under 6 mo
19327,id88045,0,20.0,Female,$30-39,Heterosexual,Wisconsin,Special,Education,Other,1-3 yr
19328,id74816,0,38.0,Male,$50-74,Heterosexual,Virginia,College,Computer,Married,1-3 yr
19329,id78951,0,44.0,Male,$30-39,Heterosexual,Massachusetts,Some College,Other,Divorced,1-3 yr
19330,id84885,1,45.0,Female,$20-29,Heterosexual,Pennsylvania,Some College,Computer,Other,Under 6 mo
19331,id76527,0,70.0,Male,Under $10,Gay male,New York,High School,Other,Single,1-3 yr
19332,id71729,0,35.0,Male,$30-39,Heterosexual,New York,Some College,Management,Single,1-3 yr
19333,id79424,1,47.0,Male,Under $10,Heterosexual,California,Other,Other,Divorced,Under 6 mo
19334,id87894,1,28.0,Female,$30-39,Bisexual,Alabama,High School,Management,Married,6-12 mo
19335,id73753,0,21.0,Male,,Heterosexual,United Kingdom,Some College,Education,Single,1-3 yr
19336,id74555,1,55.0,Male,$40-49,,New Hampshire,Some College,Other,Married,Under 6 mo
19337,id77076,0,23.0,Male,$10-19,Heterosexual,Illinois,College,Education,Single,1-3 yr
19338,id86404,1,41.0,Male,$40-49,Heterosexual,Australia,College,Education,Married,Under 6 mo
19339,id89905,1,43.0,Male,$50-74,Heterosexual,Georgia,Some College,Management,Married,6-12 mo
19340,id77774,0,23.0,Male,Under $10,Heterosexual,Hungary,Masters,Education,Single,4-6 yr
19341,id79059,0,22.0,Male,,Heterosexual,Virginia,Some College,Education,Single,1-3 yr
19342,id84053,0,22.0,Female,Under $10,Heterosexual,Texas,Some College,Education,Single,1-3 yr
19343,id49650,0,22.0,Female,Under $10,Bisexual,United Kingdom,Some College,Education,Single,1-3 yr
19344,id90093,0,20.0,Female,Over $100,Heterosexual,Alberta,Some College,Computer,Single,4-6 yr
19345,id79622,0,30.0,Male,$50-74,Heterosexual,Colorado,Some College,Computer,Married,4-6 yr
19346,id82607,0,24.0,Male,Under $10,Heterosexual,Ohio,College,Education,Single,1-3 yr
19347,id89150,0,72.0,Female,$30-39,Heterosexual,Ohio,College,Other,Single,1-3 yr
19348,id79425,1,57.0,Male,$30-39,Heterosexual,Washington,High School,Other,Divorced,Under 6 mo
19349,id88228,0,27.0,Male,,Heterosexual,Venezuela,College,Computer,Single,1-3 yr
19350,id76804,1,29.0,Male,$20-29,Heterosexual,Texas,High School,Other,Married,6-12 mo
19351,id86490,0,19.0,Female,$75-99,Heterosexual,New Jersey,Some College,Education,Single,1-3 yr
19352,id89775,0,,Female,,,Massachusetts,College,Professional,,4-6 yr
19353,id73196,0,30.0,Female,$30-39,Heterosexual,Virginia,Professional,Professional,Other,1-3 yr
19354,id85081,0,44.0,Female,Over $100,Heterosexual,Indiana,Doctoral,Other,Married,1-3 yr
19355,id86215,0,51.0,Male,$75-99,Heterosexual,Ohio,College,Computer,Married,4-6 yr
19356,id90090,0,36.0,Male,,Heterosexual,California,Professional,Professional,Single,1-3 yr
19357,id79858,0,25.0,Male,Under $10,Heterosexual,Sweden,Other,Computer,Single,1-3 yr
19358,id88140,0,23.0,Male,$50-74,Heterosexual,Texas,High School,Computer,Married,4-6 yr
19359,id79111,0,41.0,Male,$50-74,Heterosexual,Louisiana,Doctoral,Computer,Married,Over 7 yr
19360,id87581,0,16.0,Male,,Heterosexual,California,Grammar,Education,Single,1-3 yr
19361,id73198,0,24.0,Male,$10-19,Heterosexual,Vermont,College,Professional,Single,Over 7 yr
19362,id84414,0,34.0,Male,Over $100,Heterosexual,California,College,Computer,Single,4-6 yr
19363,id71495,0,24.0,Male,$50-74,Heterosexual,Texas,College,Computer,Married,4-6 yr
19364,id81831,0,54.0,Female,$40-49,Heterosexual,Florida,Some College,Professional,Divorced,1-3 yr
19365,id82279,0,32.0,Male,$50-74,Gay male,New York,Masters,Computer,Other,1-3 yr
19366,id77078,0,35.0,Male,$50-74,Heterosexual,Georgia,Some College,Computer,Married,Over 7 yr
19367,id75918,0,22.0,Female,$20-29,Heterosexual,Pennsylvania,Some College,Computer,Single,1-3 yr
19368,id82142,1,41.0,Male,$50-74,Heterosexual,New Jersey,High School,Other,Single,Under 6 mo
19369,id86285,0,62.0,Male,Over $100,Heterosexual,North Carolina,Doctoral,Education,Married,1-3 yr
19370,id74337,1,42.0,Female,$75-99,Heterosexual,Michigan,Masters,Professional,Married,Under 6 mo
19371,id85521,0,18.0,Male,,Heterosexual,Texas,Some College,Education,Single,4-6 yr
19372,id82135,0,34.0,Male,$50-74,Gay male,Washington,High School,Computer,Other,1-3 yr
19373,id5744,0,58.0,Male,$10-19,Heterosexual,Oklahoma,High School,Other,Single,1-3 yr
19374,id76811,0,27.0,Male,$50-74,Heterosexual,New York,Professional,Professional,Married,Over 7 yr
19375,id80137,0,34.0,Male,Over $100,Heterosexual,Alabama,Professional,Professional,Other,1-3 yr
19376,id76075,1,34.0,Male,$30-39,Heterosexual,Tennessee,Some College,Professional,Married,Under 6 mo
19377,id81839,1,45.0,Female,$50-74,Heterosexual,Massachusetts,College,Professional,Married,Under 6 mo
19378,id84006,0,34.0,Female,$75-99,Bisexual,California,College,Management,Married,1-3 yr
19379,id88554,0,37.0,Male,$30-39,Heterosexual,California,Some College,Professional,Single,1-3 yr
19380,id73216,0,41.0,Male,$10-19,Heterosexual,Colorado,Some College,Computer,Married,4-6 yr
19381,id78952,0,25.0,Female,$40-49,Heterosexual,Georgia,Masters,Computer,Married,Over 7 yr
19382,id72077,0,49.0,Male,,Heterosexual,Hawaii,College,Computer,Divorced,1-3 yr
19383,id72230,0,35.0,Male,$75-99,Gay male,Colorado,College,Other,Other,1-3 yr
19384,id76297,0,27.0,Male,$50-74,Heterosexual,Tennessee,Masters,Computer,Married,Over 7 yr
19385,id76301,0,20.0,Male,Over $100,Heterosexual,Pennsylvania,Some College,Education,Single,1-3 yr
19386,id64856,0,46.0,Female,,,Illinois,Some College,Other,Married,1-3 yr
19387,id83341,0,31.0,Male,$50-74,Heterosexual,Maryland,Masters,Computer,Married,4-6 yr
19388,id83745,0,19.0,Male,$40-49,Heterosexual,Indiana,Some College,Education,Single,1-3 yr
19389,id85554,1,41.0,Male,Over $100,Heterosexual,Indiana,Professional,Professional,Married,Under 6 mo
19390,id72387,1,35.0,Male,$30-39,Heterosexual,Mississippi,College,Other,Married,6-12 mo
19391,id79352,1,40.0,Male,$50-74,Heterosexual,California,College,Management,,Under 6 mo
19392,id87479,0,23.0,Male,$40-49,Gay male,Michigan,Some College,Computer,Single,1-3 yr
19393,id79600,1,50.0,Male,$50-74,Heterosexual,California,College,Management,Divorced,6-12 mo
19394,id84741,1,48.0,Male,Over $100,Heterosexual,New York,Professional,Professional,Married,6-12 mo
19395,id76412,0,30.0,Male,$40-49,Heterosexual,Illinois,Some College,Computer,Married,1-3 yr
19396,id73627,0,47.0,Male,$10-19,Heterosexual,North Carolina,Masters,Education,Other,1-3 yr
19397,id76007,0,47.0,Female,,Heterosexual,Maryland,Some College,Other,Married,1-3 yr
19398,id81849,0,49.0,Male,$40-49,Heterosexual,Idaho,Some College,Other,Married,1-3 yr
19399,id90244,0,29.0,Male,$30-39,Heterosexual,Washington,Some College,Computer,Married,Over 7 yr
19400,id81861,1,26.0,Female,$20-29,Heterosexual,Kentucky,College,Education,Single,6-12 mo
19401,id74711,0,25.0,Male,$20-29,Heterosexual,Taiwan,College,Other,Single,4-6 yr
19402,id76416,0,29.0,Female,$30-39,Heterosexual,Texas,College,Computer,Single,1-3 yr
19403,id82602,0,35.0,Male,$10-19,Heterosexual,Pennsylvania,Some College,Education,Divorced,1-3 yr
19404,id86603,0,51.0,Male,$50-74,Heterosexual,Ireland,Some College,Computer,Married,4-6 yr
19405,id81873,0,28.0,Male,$75-99,Heterosexual,Washington,College,Computer,Single,Over 7 yr
19406,id77421,1,22.0,Female,$40-49,Heterosexual,California,High School,Management,Married,Under 6 mo
19407,id77767,0,42.0,Female,$40-49,Heterosexual,Illinois,Special,Professional,Single,1-3 yr
19408,id67527,0,24.0,Male,$30-39,Heterosexual,Italy,Some College,Education,Single,1-3 yr
19409,id85670,0,30.0,Male,$30-39,Heterosexual,Texas,Some College,Professional,Married,1-3 yr
19410,id75730,0,38.0,Male,$30-39,Gay male,New Mexico,Some College,Computer,Other,1-3 yr
19411,id76418,0,71.0,Male,Over $100,Heterosexual,California,Professional,Professional,Married,1-3 yr
19412,id80532,0,27.0,Female,$40-49,Heterosexual,Arizona,Some College,Computer,Single,1-3 yr
19413,id87771,0,31.0,Male,$30-39,Heterosexual,Massachusetts,College,Computer,Married,1-3 yr
19414,id90259,0,45.0,Male,Over $100,Heterosexual,Virginia,Some College,Computer,Married,4-6 yr
19415,id76448,1,32.0,Male,,Heterosexual,Australia,Special,Computer,Single,Under 6 mo
19416,id85084,0,38.0,Female,Over $100,Heterosexual,Connecticut,Masters,Management,Single,1-3 yr
19417,id76752,0,38.0,Male,$20-29,Heterosexual,Germany,Some College,Management,Single,4-6 yr
19418,id27408,0,20.0,Male,$10-19,Heterosexual,Washington,Some College,Education,Single,1-3 yr
19419,id83704,0,19.0,Male,Over $100,Heterosexual,Utah,Some College,Education,Single,1-3 yr
19420,id78464,0,35.0,Male,$20-29,Heterosexual,Tennessee,High School,Education,Married,4-6 yr
19421,id82603,0,53.0,Female,$75-99,Heterosexual,California,Masters,Education,Married,4-6 yr
19422,id87016,0,48.0,Male,$50-74,Heterosexual,Mississippi,High School,Professional,Married,1-3 yr
19423,id89847,0,20.0,Female,Under $10,Heterosexual,Illinois,Some College,Education,Single,1-3 yr
19424,id89786,0,41.0,Male,$75-99,Heterosexual,California,College,Professional,Married,Over 7 yr
19425,id72137,0,18.0,Male,$10-19,Heterosexual,Norway,Special,Professional,Single,1-3 yr
19426,id76894,0,22.0,Male,Over $100,Heterosexual,Virginia,Some College,Education,Single,4-6 yr
19427,id84192,0,61.0,Male,$75-99,Heterosexual,Missouri,College,Management,Married,4-6 yr
19428,id85471,0,,Male,,Heterosexual,Massachusetts,College,Computer,Married,Over 7 yr
19429,id81912,0,30.0,Female,$20-29,Heterosexual,Arizona,Some College,Professional,Other,1-3 yr
19430,id81916,1,21.0,Female,$40-49,Heterosexual,Illinois,Some College,Education,Single,6-12 mo
19431,id87897,0,24.0,Female,$40-49,Bisexual,Virginia,College,Other,Other,4-6 yr
19432,id72526,0,37.0,Male,Over $100,Gay male,California,Some College,Computer,Single,Over 7 yr
19433,id74827,0,30.0,Male,$40-49,Heterosexual,Minnesota,Special,Professional,Married,1-3 yr
19434,id81571,0,21.0,Male,Under $10,Heterosexual,Illinois,Some College,Education,Other,1-3 yr
19435,id81577,1,26.0,Female,$40-49,Heterosexual,New Hampshire,College,Professional,Married,Under 6 mo
19436,id83703,0,35.0,Male,$75-99,,New York,Masters,Computer,Single,1-3 yr
19437,id81600,1,50.0,Male,$50-74,Heterosexual,Pennsylvania,College,Professional,Married,6-12 mo
19438,id81918,0,22.0,Male,$75-99,Heterosexual,Finland,College,Computer,Single,4-6 yr
19439,id87096,0,31.0,Male,$50-74,Heterosexual,New York,College,Computer,Single,1-3 yr
19440,id76710,0,43.0,Male,$50-74,Heterosexual,Texas,Some College,Computer,Married,4-6 yr
19441,id83812,0,50.0,Male,Over $100,Heterosexual,California,Masters,Management,Married,Over 7 yr
19442,id87633,0,41.0,Male,$75-99,Heterosexual,Virginia,Masters,Management,Divorced,1-3 yr
19443,id76008,1,19.0,Female,$75-99,Bisexual,Mexico,Some College,Education,Separated,Under 6 mo
19444,id83905,0,40.0,Female,$40-49,Heterosexual,Utah,Masters,Education,Married,1-3 yr
19445,id80464,0,38.0,Male,$20-29,Heterosexual,Sweden,College,Computer,Single,Over 7 yr
19446,id78859,0,63.0,Female,,Heterosexual,Mississippi,College,Professional,Widowed,1-3 yr
19447,id80872,0,43.0,Male,$20-29,Heterosexual,Georgia,Some College,Computer,Single,1-3 yr
19448,id81609,0,,Male,,Heterosexual,California,Some College,Computer,Married,4-6 yr
19449,id89853,0,23.0,Male,$20-29,Heterosexual,Alabama,Some College,Education,Single,4-6 yr
19450,id79987,0,28.0,Male,$75-99,Heterosexual,Kentucky,College,Computer,Married,4-6 yr
19451,id81613,0,23.0,Male,$50-74,Heterosexual,Colorado,College,Professional,Married,4-6 yr
19452,id81616,0,18.0,Male,$40-49,Heterosexual,Florida,High School,Education,Single,4-6 yr
19453,id83705,0,17.0,Male,,Heterosexual,New Zealand,High School,Education,Single,1-3 yr
19454,id88766,0,19.0,Male,Under $10,Heterosexual,Canada & Mexico,Some College,Education,Single,4-6 yr
19455,id84158,0,41.0,Male,$40-49,Heterosexual,Massachusetts,Masters,Computer,Divorced,4-6 yr
19456,id73726,0,,Male,Over $100,Heterosexual,Florida,High School,Education,Single,1-3 yr
19457,id47572,0,40.0,Male,$50-74,,Germany,Masters,Computer,Separated,1-3 yr
19458,id87638,0,29.0,Male,$10-19,Heterosexual,Oregon,College,Professional,Separated,1-3 yr
19459,id71926,0,50.0,Female,$75-99,Lesbian,New York,College,Professional,Married,1-3 yr
19460,id85073,0,46.0,Male,$40-49,Heterosexual,Massachusetts,Masters,Computer,Other,Over 7 yr
19461,id87007,0,47.0,Male,Over $100,Heterosexual,United Kingdom,Professional,Professional,Other,4-6 yr
19462,id75627,0,46.0,Male,$10-19,Heterosexual,California,Masters,Professional,Single,4-6 yr
19463,id81795,0,27.0,Male,$50-74,Heterosexual,Wisconsin,Masters,Computer,Other,Over 7 yr
19464,id82375,0,40.0,Male,$20-29,Heterosexual,New Mexico,Some College,Management,Other,1-3 yr
19465,id74417,1,40.0,Female,$50-74,Heterosexual,Kansas,College,Other,Married,Under 6 mo
19466,id82581,1,46.0,Male,$40-49,Heterosexual,Ontario,Other,Professional,Married,6-12 mo
19467,id87931,0,54.0,Female,$10-19,Lesbian,California,Masters,Other,Other,1-3 yr
19468,id88783,0,23.0,Male,$10-19,Heterosexual,New York,Some College,Education,Married,1-3 yr
19469,id90049,0,27.0,Male,$50-74,Heterosexual,Massachusetts,Masters,Professional,Single,Over 7 yr
19470,id84656,0,23.0,Male,Over $100,Heterosexual,Georgia,Masters,Professional,Single,1-3 yr
19471,id75050,1,34.0,Female,$30-39,Heterosexual,Pennsylvania,Some College,Computer,Married,Under 6 mo
19472,id76311,0,49.0,Male,$40-49,Heterosexual,Canada & Mexico,Special,Professional,Single,1-3 yr
19473,id77044,0,48.0,Male,$50-74,Heterosexual,Pennsylvania,Masters,Computer,Married,4-6 yr
19474,id81935,0,66.0,Male,$40-49,Heterosexual,Indiana,College,Other,Married,1-3 yr
19475,id84637,0,27.0,Female,$75-99,Heterosexual,Texas,College,Computer,Married,1-3 yr
19476,id75758,1,37.0,Female,,Heterosexual,Washington,Masters,Education,Married,6-12 mo
19477,id81623,0,30.0,Male,$50-74,Heterosexual,California,Some College,Computer,Married,1-3 yr
19478,id72997,0,62.0,Male,$50-74,Heterosexual,California,Masters,Management,Married,1-3 yr
19479,id80097,1,36.0,Female,Under $10,Heterosexual,Philippines,College,Management,Single,6-12 mo
19480,id73872,0,46.0,Male,$75-99,Heterosexual,France,Doctoral,Management,Married,1-3 yr
19481,id80539,1,60.0,Male,$50-74,Heterosexual,Oklahoma,Some College,Management,Married,Under 6 mo
19482,id82227,0,34.0,Female,$50-74,Heterosexual,California,College,Professional,Single,4-6 yr
19483,id82617,0,25.0,Male,$40-49,Heterosexual,Georgia,Some College,Computer,Single,4-6 yr
19484,id81624,0,26.0,Male,$10-19,Heterosexual,Netherlands,Masters,Computer,Single,1-3 yr
19485,id58432,0,26.0,Male,$75-99,Heterosexual,Missouri,Some College,Computer,Divorced,4-6 yr
19486,id82619,1,,Male,,,Manitoba,Doctoral,Professional,Married,Under 6 mo
19487,id83338,0,55.0,Male,$50-74,Heterosexual,New Jersey,Masters,Computer,Married,4-6 yr
19488,id76194,1,51.0,Female,,Heterosexual,California,Some College,Other,Married,Under 6 mo
19489,id89097,0,46.0,Male,,,Wisconsin,College,Management,Married,4-6 yr
19490,id71862,0,29.0,Male,$30-39,Bisexual,Israel,Some College,Management,Married,Over 7 yr
19491,id76141,0,33.0,Male,Over $100,Heterosexual,British Columbia,College,Computer,Married,4-6 yr
19492,id60603,1,49.0,Male,$40-49,Heterosexual,Montana,Special,Professional,Married,Under 6 mo
19493,id82937,0,56.0,Male,$50-74,Heterosexual,Tennessee,College,Management,Married,4-6 yr
19494,id83154,0,57.0,Male,$50-74,Heterosexual,North Carolina,Doctoral,Computer,Married,1-3 yr
19495,id76809,0,46.0,Male,Over $100,Heterosexual,New Mexico,Masters,Computer,Single,1-3 yr
